brand,form_factor,screen_in,ram_gb,weight_kg,ssd_gb,hdd_gb,storage_total_gb,has_ssd,res_w,res_h,ppi,is_touch,is_ips,is_retina,cpu_brand,cpu_tier,cpu_ghz,gpu_brand,os_group,price_inr,price_usd
Dell,Ultrabook,12.5,4.0,1.5,0.0,500.0,500.0,0,1366,768,125.36742798669837,0,0,0,Intel,Core i3,2.3,Intel,Windows,60480.792,728.68
Dell,Ultrabook,12.5,4.0,1.5,128.0,0.0,128.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i3,2.3,Intel,Windows,62176.1616,749.11
Acer,Notebook,15.6,4.0,2.2,16.0,0.0,16.0,1,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.5,Intel,Linux/Other,11135.52,134.16
HP,Workstation,17.3,8.0,3.0,0.0,1000.0,1000.0,0,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,AMD,Windows,154458.72,1860.95
Lenovo,Gaming,15.6,16.0,2.4,512.0,0.0,512.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,63882.72,769.67
Dell,Ultrabook,12.5,8.0,1.5,256.0,0.0,256.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i5,2.3,Intel,Windows,75289.968,907.11
MSI,Gaming,17.3,8.0,2.9,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,80516.20319999999,970.07
Lenovo,2 in 1 Convertible,15.6,4.0,2.1,256.0,0.0,256.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i5,2.3,Intel,Windows,46193.759999999995,556.55
HP,Notebook,15.6,4.0,2.1,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,AMD,Other,2.5,AMD,Windows,21205.44,255.49
Asus,Gaming,15.6,16.0,2.59,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,71341.92,859.54
HP,Notebook,13.3,8.0,1.16,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Other,1.1,Intel,Windows,90522.72,1090.64
Dell,Notebook,15.6,4.0,2.24,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,AMD,Windows,40980.312,493.74
Lenovo,Notebook,15.6,4.0,2.1,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,Windows,22857.12,275.39
HP,Ultrabook,13.3,8.0,1.16,512.0,0.0,512.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.5,Intel,Windows,104908.32,1263.96
Lenovo,2 in 1 Convertible,10.1,4.0,0.69,0.0,0.0,64.0,0,1920,1200,224.17380907857276,1,1,0,Intel,Atom,1.44,Intel,Linux/Other,29250.72,352.42
Dell,Ultrabook,13.3,8.0,1.23,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.4,Intel,Windows,73473.12,885.22
Lenovo,Gaming,17.3,16.0,4.6,256.0,0.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,146519.46719999998,1765.29
Razer,Ultrabook,12.5,8.0,1.25,256.0,0.0,256.0,1,3840,2160,352.4651472131677,1,0,0,Intel,Core i7,2.5,Intel,Windows,54825.119999999995,660.54
Toshiba,Ultrabook,13.3,16.0,1.05,512.0,0.0,512.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.7,Intel,Windows,118601.28,1428.93
Asus,Gaming,17.3,8.0,3.52,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,69929.4672,842.52
Vero,Notebook,13.3,4.0,1.35,0.0,0.0,32.0,0,1920,1080,165.6321180513006,0,0,0,Intel,Atom,1.44,Intel,Windows,10442.88,125.82
HP,Notebook,13.3,8.0,1.16,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i5,2.3,Intel,Windows,90043.2,1084.86
HP,Notebook,14.0,8.0,1.43,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,80612.64,971.24
Dell,Notebook,15.6,4.0,2.09,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Linux/Other,27899.0064,336.13
Asus,Notebook,15.6,4.0,2.0,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.4,Intel,Windows,23176.8,279.24
Lenovo,2 in 1 Convertible,14.0,8.0,1.8,256.0,0.0,256.0,1,1920,1080,157.3505121487356,1,1,0,Intel,Core i7,2.5,Intel,Windows,88924.31999999999,1071.38
Lenovo,2 in 1 Convertible,10.1,4.0,0.69,0.0,0.0,64.0,0,1920,1200,224.17380907857276,1,1,0,Intel,Atom,1.44,Intel,Windows,25521.12,307.48
HP,Ultrabook,12.5,8.0,1.26,256.0,0.0,256.0,1,1366,768,125.36742798669837,0,0,0,Intel,Core i5,2.4,Intel,Windows,100965.6,1216.45
Lenovo,Gaming,15.6,8.0,2.4,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Nvidia,No OS,52693.92,634.87
HP,Gaming,17.3,8.0,3.35,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i5,2.3,Nvidia,Windows,60153.119999999995,724.74
HP,Notebook,15.6,8.0,2.04,0.0,2000.0,2000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i7,2.7,Intel,Windows,33513.119999999995,403.77
Lenovo,2 in 1 Convertible,14.0,8.0,1.8,512.0,0.0,512.0,1,1920,1080,157.3505121487356,1,1,0,Intel,Core i7,2.6,Nvidia,Windows,109244.2464,1316.2
Asus,Notebook,14.0,4.0,1.5,0.0,0.0,32.0,0,1366,768,111.93520355955211,0,0,0,Intel,Celeron,1.1,Intel,Windows,14811.84,178.46
HP,Ultrabook,15.6,8.0,1.84,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Intel,Windows,40066.56,482.73
Acer,Notebook,15.6,4.0,2.23,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,32820.479999999996,395.43
Lenovo,Notebook,15.6,16.0,2.5,0.0,0.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,AMD,Windows,58554.72,705.48
HP,Workstation,17.3,8.0,3.0,256.0,0.0,256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,210424.032,2535.23
Dell,Notebook,15.6,8.0,2.5,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,AMD,Windows,41771.52,503.27
MSI,Gaming,17.3,16.0,3.78,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,127818.72,1539.98
HP,Ultrabook,15.6,8.0,1.88,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,Intel,Windows,115709.2416,1394.09
Lenovo,2 in 1 Convertible,14.0,16.0,2.8,512.0,0.0,512.0,1,2560,1440,209.8006828649808,1,1,0,Intel,Core i7,2.6,Intel,Windows,130003.2,1566.3
MSI,Gaming,15.6,8.0,2.4,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,60888.384,733.59
HP,2 in 1 Convertible,13.3,8.0,1.48,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,0,0,Intel,Core i5,2.4,Intel,Windows,86793.12,1045.7
HP,Workstation,15.6,8.0,2.59,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,118761.12,1430.86
HP,2 in 1 Convertible,13.3,8.0,1.48,256.0,0.0,256.0,1,2560,1440,220.84282406840083,1,0,0,Intel,Core i7,2.6,Intel,Windows,95850.72,1154.83
HP,Workstation,15.6,8.0,2.0,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,101178.72,1219.02
HP,Ultrabook,12.5,8.0,1.26,256.0,0.0,256.0,1,1920,1080,176.23257360658386,0,0,0,Intel,Core i7,2.5,Intel,Windows,122381.49599999998,1474.48
Dell,Notebook,15.6,8.0,2.18,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,53807.471999999994,648.28
HP,Notebook,15.6,8.0,1.88,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,Intel,Windows,84129.12,1013.6
Lenovo,2 in 1 Convertible,14.0,8.0,1.27,256.0,0.0,256.0,1,2560,1440,209.8006828649808,1,1,0,Intel,Core i7,2.5,Intel,Windows,124621.92,1501.47
Lenovo,Notebook,15.6,4.0,1.9,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,No OS,18061.92,217.61
HP,Notebook,15.6,4.0,1.86,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,1.8,AMD,Windows,15824.16,190.65
Lenovo,Notebook,15.6,8.0,2.32,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,AMD,No OS,31914.72,384.51
Dell,Gaming,15.6,8.0,2.62,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,63882.72,769.67
Dell,Notebook,15.6,8.0,2.04,256.0,0.0,256.0,1,3840,2160,282.42399616439724,1,1,0,Intel,Core i5,2.3,Nvidia,Windows,119916.2304,1444.77
HP,Notebook,15.6,4.0,1.91,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,AMD,Other,2.5,AMD,Windows,25515.2592,307.41
MSI,Gaming,17.3,16.0,2.7,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,79536.38399999999,958.27
Lenovo,Ultrabook,14.0,12.0,1.4,512.0,0.0,512.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.6,Intel,Windows,122490.72,1475.79
Lenovo,Notebook,15.6,8.0,2.5,0.0,0.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.3,AMD,Windows,42010.7472,506.15
HP,2 in 1 Convertible,13.3,8.0,1.48,512.0,0.0,512.0,1,2560,1440,220.84282406840083,1,0,0,Intel,Core i7,2.6,Intel,Windows,108744.48,1310.17
Lenovo,Ultrabook,14.0,8.0,1.7,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.6,Intel,Windows,79866.72,962.25
MSI,Gaming,14.0,16.0,1.7,256.0,1000.0,1256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,94252.32,1135.57
HP,Gaming,15.6,8.0,2.62,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,47898.72,577.09
Lenovo,Notebook,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,Windows,24455.52,294.64
HP,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,No OS,25414.0272,306.19
Dell,Gaming,15.6,8.0,2.62,128.0,1000.0,1128.0,1,3840,2160,282.42399616439724,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,79813.44,961.61
Lenovo,Notebook,15.6,8.0,1.95,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Intel,Windows,74059.2,892.28
Lenovo,Notebook,15.6,4.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,Nvidia,Windows,24935.04,300.42
HP,Notebook,14.0,2.0,1.44,0.0,0.0,32.0,0,1366,768,111.93520355955211,0,0,0,Intel,Celeron,1.6,Intel,Windows,13266.72,159.84
MSI,Gaming,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.7,Nvidia,Windows,44701.92,538.58
HP,Notebook,15.6,8.0,1.96,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,Intel,Windows,36177.119999999995,435.87
HP,Notebook,15.6,16.0,2.1,512.0,0.0,512.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,1.8,Intel,Windows,61751.52,743.99
Asus,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.6,Intel,Windows,19660.32,236.87
Lenovo,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,No OS,21205.44,255.49
Lenovo,Notebook,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,No OS,37775.52,455.13
Asus,Notebook,14.0,4.0,2.0,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i3,2.4,Intel,Windows,40972.32,493.64
Lenovo,Notebook,15.6,4.0,2.32,0.0,0.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.5,Intel,Windows,43956.0,529.59
Lenovo,Gaming,15.6,16.0,3.31,512.0,0.0,512.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,69530.4,837.72
MSI,Gaming,15.6,16.0,1.91,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,114731.5536,1382.31
HP,Notebook,15.6,4.0,2.07,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.3,Intel,Windows,34632.0,417.25
Lenovo,2 in 1 Convertible,14.0,8.0,1.36,256.0,0.0,256.0,1,2560,1440,209.8006828649808,1,1,0,Intel,Core i5,2.3,Intel,Windows,87219.36,1050.84
Lenovo,Ultrabook,15.6,6.0,1.54,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Windows,44275.68,533.44
Dell,Notebook,15.6,8.0,1.98,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.7,Nvidia,Linux/Other,47686.1328,574.53
Acer,Notebook,15.6,4.0,2.1,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Celeron,2.0,Intel,Windows,17742.239999999998,213.76
HP,Notebook,15.6,6.0,2.18,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,42570.72,512.9
Asus,Gaming,15.6,8.0,2.591,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,48431.52,583.51
Dell,2 in 1 Convertible,15.6,16.0,2.09,512.0,0.0,512.0,1,1920,1080,141.21199808219862,1,0,0,Intel,Core i7,2.7,Intel,Windows,62817.119999999995,756.83
Acer,Notebook,15.6,4.0,2.23,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,Nvidia,Windows,36816.48,443.57
Dell,Ultrabook,13.3,8.0,1.23,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i5,2.4,Intel,Linux/Other,58554.72,705.48
Acer,Gaming,17.3,16.0,4.2,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,138474.72,1668.37
Lenovo,Gaming,15.6,8.0,2.4,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Nvidia,Windows,43636.32,525.74
Samsung,2 in 1 Convertible,12.3,4.0,1.15,0.0,0.0,32.0,0,2400,1600,234.50740003017813,1,1,0,Other,Other,2.0,Other,Linux/Other,35111.52,423.03
HP,Notebook,15.6,4.0,1.86,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,25840.8,311.33
Apple,Ultrabook,12.0,8.0,0.92,0.0,0.0,256.0,0,2304,1440,226.41554716935852,0,1,1,Intel,Other,1.1,Intel,macOS,61964.64,746.56
Dell,2 in 1 Convertible,13.3,8.0,1.6,256.0,0.0,256.0,1,1920,1080,165.6321180513006,1,1,0,Intel,Core i5,2.5,Intel,Windows,63882.72,769.67
HP,Notebook,15.6,12.0,2.21,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,70702.56,851.84
Lenovo,Notebook,15.6,4.0,1.9,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,AMD,No OS,19607.04,236.23
Asus,Gaming,17.3,16.0,4.3,512.0,1000.0,1512.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,114552.0,1380.14
Acer,Notebook,15.6,4.0,2.1,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Celeron,2.0,Intel,Linux/Other,14492.16,174.6
MSI,Gaming,17.3,16.0,2.43,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,109165.392,1315.25
Dell,Notebook,15.6,4.0,2.3,128.0,0.0,128.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,AMD,Windows,26586.72,320.32
Lenovo,Notebook,15.6,8.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i7,2.5,Nvidia,No OS,33513.119999999995,403.77
Dell,2 in 1 Convertible,15.6,16.0,2.0,512.0,0.0,512.0,1,1920,1080,141.21199808219862,1,0,0,Intel,Core i7,1.8,Intel,Windows,68464.8,824.88
Dell,Ultrabook,13.3,16.0,1.2,512.0,0.0,512.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.7,Intel,Windows,142790.4,1720.37
Asus,Gaming,15.6,8.0,2.2,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,62284.32,750.41
Dell,Notebook,15.6,8.0,2.36,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i5,2.5,AMD,Windows,47365.92,570.67
HP,Notebook,15.6,8.0,1.91,256.0,0.0,256.0,1,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Windows,30849.12,371.68
Lenovo,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,2.2,AMD,Windows,15930.72,191.94
Acer,Notebook,17.3,8.0,3.3,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i3,2.0,Nvidia,Windows,33513.119999999995,403.77
Asus,Gaming,15.6,16.0,2.2,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,130482.72,1572.08
Apple,Ultrabook,12.0,8.0,0.92,0.0,0.0,512.0,0,2304,1440,226.41554716935852,0,1,1,Intel,Other,1.2,Intel,macOS,68145.12,821.03
Asus,Notebook,15.6,16.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,93186.72,1122.73
MSI,Gaming,17.3,16.0,2.43,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,103842.1872,1251.11
Dell,2 in 1 Convertible,15.6,8.0,2.191,256.0,0.0,256.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i5,2.5,Intel,Windows,53226.72,641.29
Asus,Gaming,17.3,16.0,2.9,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,103842.72,1251.12
Acer,Netbook,11.6,2.0,1.3,32.0,0.0,32.0,1,1366,768,135.0942111925629,0,0,0,Intel,Celeron,1.5,Intel,Linux/Other,9270.72,111.7
Acer,Notebook,17.3,4.0,3.3,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i3,2.0,Nvidia,Windows,31861.44,383.87
Lenovo,Notebook,17.3,8.0,2.8,0.0,1000.0,1000.0,0,1600,900,106.11306214269258,0,0,0,Intel,Core i5,2.5,Intel,No OS,28717.92,346.0
Lenovo,Gaming,15.6,8.0,2.6,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,67772.16,816.53
Acer,2 in 1 Convertible,14.0,8.0,1.2,256.0,0.0,256.0,1,1920,1080,157.3505121487356,1,1,0,Intel,Core i7,1.3,Intel,Windows,61218.72,737.57
Lenovo,Notebook,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Intel,Windows,81465.12,981.51
MSI,Gaming,15.6,8.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,78647.1408,947.56
HP,Notebook,15.6,6.0,2.1,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,AMD,Other,2.7,AMD,Windows,28185.12,339.58
Dell,Ultrabook,12.5,8.0,1.26,256.0,0.0,256.0,1,1920,1080,176.23257360658386,1,0,0,Intel,Core i5,2.4,Intel,Windows,91288.3536,1099.86
Dell,2 in 1 Convertible,15.0,4.0,2.08,0.0,500.0,500.0,0,1920,1080,146.86047800548656,1,0,0,Intel,Core i3,2.4,Intel,Windows,27119.52,326.74
Asus,Notebook,15.6,4.0,2.65,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Windows,16463.52,198.36
Dell,Ultrabook,13.3,8.0,1.29,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i7,2.7,Intel,Windows,78694.56,948.13
Dell,Notebook,15.6,4.0,2.18,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.5,Intel,Linux/Other,27804.7008,335.0
Lenovo,Gaming,15.6,16.0,2.6,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,1,1,0,Intel,Core i7,2.6,Nvidia,Windows,54825.119999999995,660.54
MSI,Gaming,15.6,8.0,2.2,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,61218.72,737.57
Lenovo,Netbook,12.5,16.0,1.3,512.0,0.0,512.0,1,1920,1080,176.23257360658386,1,1,0,Intel,Core i7,2.5,Intel,Windows,87912.0,1059.18
Razer,Gaming,14.0,16.0,1.95,1000.0,0.0,1000.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,186426.72,2246.11
Dell,Notebook,15.6,8.0,2.3,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,1,0,0,Intel,Core i3,2.4,Intel,Windows,24988.852799999997,301.07
MSI,Gaming,17.3,16.0,2.7,256.0,1000.0,1256.0,1,1920,1080,127.33567457123111,0,0,0,Intel,Core i7,2.8,Nvidia,Windows,85141.44,1025.8
Apple,Ultrabook,11.6,4.0,1.08,0.0,0.0,256.0,0,1366,768,135.0942111925629,0,0,0,Intel,Core i5,1.6,Intel,macOS,51095.52,615.61
HP,Notebook,15.6,4.0,2.1,0.0,1000.0,1000.0,0,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.0,Intel,Windows,25467.84,306.84
HP,Ultrabook,14.0,8.0,1.54,256.0,0.0,256.0,1,2560,1440,209.8006828649808,0,0,0,Intel,Core i7,2.5,Intel,Windows,117119.5632,1411.08
Dell,Notebook,15.6,4.0,2.24,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i5,2.3,Intel,Windows,39267.36,473.1
MSI,Gaming,15.6,8.0,2.3,128.0,1000.0,1128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i7,2.6,Nvidia,Windows,62284.32,750.41
Lenovo,Notebook,13.3,16.0,1.4,512.0,0.0,512.0,1,1920,1080,165.6321180513006,0,1,0,Intel,Core i7,2.7,Intel,Windows,79866.72,962.25
Lenovo,Notebook,15.6,6.0,2.2,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,0,0,AMD,Other,3.6,AMD,Windows,31838.5296,383.6
Asus,Ultrabook,13.3,8.0,1.45,256.0,0.0,256.0,1,1920,1080,165.6321180513006,0,0,0,Intel,Core i7,2.5,Intel,Windows,68198.4,821.67
Acer,Notebook,15.6,4.0,2.4,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Core i3,2.0,Intel,Linux/Other,19276.704,232.25
Dell,2 in 1 Convertible,17.3,16.0,2.77,512.0,0.0,512.0,1,1920,1080,127.33567457123111,1,0,0,Intel,Core i7,2.7,Nvidia,Windows,95850.72,1154.83
HP,Notebook,14.0,4.0,1.54,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,0,0,Intel,Core i5,2.3,Intel,Windows,58607.46719999999,706.11
Asus,Gaming,15.6,16.0,2.5,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.8,Nvidia,Windows,85248.0,1027.08
Dell,Notebook,14.0,4.0,1.6,0.0,500.0,500.0,0,1366,768,111.93520355955211,0,0,0,Intel,Core i5,2.5,Intel,Windows,46620.0,561.69
Asus,Gaming,15.6,16.0,2.34,256.0,1000.0,1256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,123876.0,1492.48
Lenovo,Notebook,15.6,8.0,2.3,256.0,0.0,256.0,1,1920,1080,141.21199808219862,0,1,0,Intel,Core i5,2.5,Intel,No OS,30529.44,367.82
Dell,2 in 1 Convertible,13.3,8.0,1.24,256.0,0.0,256.0,1,3200,1800,276.053530085501,1,0,0,Intel,Core i5,1.2,Intel,Windows,96596.64,1163.81
Dell,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Linux/Other,17262.72,207.98
HP,Notebook,15.6,4.0,1.86,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,AMD,Other,2.5,AMD,Windows,21258.72,256.13
Lenovo,Notebook,15.6,6.0,2.4,128.0,0.0,128.0,1,1920,1080,141.21199808219862,0,0,0,Intel,Core i3,2.3,Nvidia,Windows,30316.32,365.26
Lenovo,Notebook,14.0,8.0,1.9,256.0,0.0,256.0,1,1920,1080,157.3505121487356,0,1,0,Intel,Core i5,2.3,Intel,Windows,57116.16,688.15
Dell,Notebook,15.6,4.0,2.2,0.0,500.0,500.0,0,1366,768,100.45466986113651,0,0,0,Intel,Pentium,1.6,Intel,Windows,23655.7872,285.01
Asus,Notebook,15.6,4.0,2.0,0.0,1000.0,1000.0,0,1366,768,100.45466986113651,0,0,0,Intel,Celeron,1.1,Intel,Windows,18061.92,217.61
Asus,Gaming,17.3,16.0,4.0,128.0,1000.0,1128.0,1,1920,1080,127.33567457123111,0,1,0,Intel,Core i7,2.6,Nvidia,Windows,101232.0,1219.66
